"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","topGenes"
"12","GOBP_ACTIN_FILAMENT_BASED_MOVEMENT","0.760259179265659","1","0.0619762736001998","-0.231519580705641","-0.867319549697244","107","c(""Epdr1"", ""Fgf12"", ""Hcn4"", ""Kcne2"", ""Cacna2d1"", ""Kcne1"", ""Acta2"", ""Rnf207"", ""Myo19"", ""Myh10"", ""Gja1"", ""Slc9a1"", ""Dlg1"", ""Cacna1d"", ""Nedd4l"", ""Pde4b"", ""Pik3ca"", ""Myo9b"", ""Myo5a"", ""Gja5"", ""Atp2a2"", ""Nup155"", ""Fnbp1l"", ""Myh3"", ""Myo1e"", ""Dsc2"", ""Myo5b"", ""Dsg2"", ""Pkp2"")","Epdr1,Fgf12,Hcn4,Kcne2,Cacna2d1,Kcne1,Acta2,Rnf207,Myo19,Myh10,Gja1,Slc9a1,Dlg1,Cacna1d,Nedd4l,Pde4b,Pik3ca,Myo9b,Myo5a,Gja5,Atp2a2,Nup155,Fnbp1l,Myh3,Myo1e,Dsc2,Myo5b,Dsg2,Pkp2"
"13","GOBP_ACTIN_FILAMENT_BASED_TRANSPORT","0.417322834645669","1","0.0880945010398517","-0.389022054663827","-1.03480460277992","20","c(""Myo19"", ""Myo5a"", ""Fnbp1l"", ""Myo1e"", ""Myo5b"", ""Syne2"", ""Myo7a"", ""Myo1a"", ""Myo1c"", ""Myo5c"", ""Myo1d"")","Myo19,Myo5a,Fnbp1l,Myo1e,Myo5b,Syne2,Myo7a,Myo1a,Myo1c,Myo5c,Myo1d"
"14","GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION","0.828633405639913","1","0.0580983576873206","-0.21893364530197","-0.857484848706881","140","c(""Ttc8"", ""Synpo2"", ""Rapgef3"", ""Nrp1"", ""Ptger4"", ""Arhgap28"", ""Alms1"", ""Itgb5"", ""Shroom1"", ""Nedd9"", ""Wnt4"", ""Tesk1"", ""Pls3"", ""Slc9a1"", ""Ptk2b"", ""Swap70"", ""Clasp1"", ""Fam171a1"", ""Cul3"", ""Epha1"", ""Kctd13"", ""Rock2"", ""Tgfbr1"", ""Rhpn2"", ""Fscn2"", ""Met"", ""Arhgef5"", ""Clasp2"")","Ttc8,Synpo2,Rapgef3,Nrp1,Ptger4,Arhgap28,Alms1,Itgb5,Shroom1,Nedd9,Wnt4,Tesk1,Pls3,Slc9a1,Ptk2b,Swap70,Clasp1,Fam171a1,Cul3,Epha1,Kctd13,Rock2,Tgfbr1,Rhpn2,Fscn2,Met,Arhgef5,Clasp2"
"15","GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION","0.491869918699187","1","0.0808589150280032","-0.307013130550286","-0.969239256370627","42","c(""Vill"", ""Scin"", ""Tmod4"", ""Lmod3"", ""Svil"", ""Swap70"", ""Tmod1"", ""F2rl1"", ""Pik3ca"", ""Tmod3"", ""Mical2"", ""Capza1"", ""Capg"", ""Flii"", ""Sema5a"", ""Add3"")","Vill,Scin,Tmod4,Lmod3,Svil,Swap70,Tmod1,F2rl1,Pik3ca,Tmod3,Mical2,Capza1,Capg,Flii,Sema5a,Add3"
"16","GOBP_ACTIN_FILAMENT_ORGANIZATION","0.850117096018735","1","0.0605092988656667","-0.20434604729172","-0.897587401911934","363","c(""Ttc8"", ""Ttn"", ""Synpo2"", ""Shroom4"", ""Rhof"", ""Gm14137"", ""Rapgef3"", ""Nrp1"", ""Gba2"", ""Cdc42ep2"", ""Vill"", ""Pfn4"", ""Ptger4"", ""Arhgap28"", ""Scin"", ""Rnd3"", ""Tmod4"", ""Alms1"", ""Itgb5"", ""Shroom1"", ""Samd14"", ""Elmo2"", ""Slit2"", ""Sh3kbp1"", ""Cxcl12"", ""Myo19"", ""Nedd9"", ""Wnt4"", ""Tesk1"", ""Prkci"", ""Lmod3"", ""Svil"", ""Mlst8"", ""Pls3"", ""Slc9a1"", ""Dlg1"", ""Ptk2b"", ""Swap70"", ""Jak2"", ""Clasp1"", ""Pof1b"", ""Nck2"", ""Fmn1"", ""Fchsd1"", ""Rhobtb2"", ""Arhgap12"", ""Nckap1"", ""Tmod1"", ""Fam171a1"", ""F2rl1"", ""Pik3ca"", ""Cul3"", ""Epha1"", ""Elmo1"", 
""Kctd13"", ""Rock2"", ""Gmfb"", ""Tgfbr1"", ""Ssh3"", ""Tmod3"", ""Rhpn2"", ""Fscn2"", ""Myo5a"", ""Pstpip2"", ""Arfip1"", ""Met"", ""Arhgef5"", ""Mical2"", ""Clasp2"", ""Tle6"", ""Cyfip1"", ""Arap1"", ""Cdc42ep3"", ""Pxn"", ""Ppfia1"", ""Mprip"", ""Myo1e"", ""Capza1"", ""Myo5b"", ""Cdc42ep4"", ""Phldb2"", ""Arfgef1"", ""Shroom2"", ""Ppp1r9a"", ""Actn1"", ""Cd2ap"", ""Capg"", ""Cass4"", ""Gas2"", ""Bag4"", ""Arhgap18"", ""Cgnl1"", ""Flii"", ""Sema5a"", ""Add3"", ""Myadm"", ""Rictor"", ""Src"", ""Fchsd2"", ""Jmy"", ""Lcp1"", ""Ssh2"")","Ttc8,Ttn,Synpo2,Shroom4,Rhof,Gm14137,Rapgef3,Nrp1,Gba2,Cdc42ep2,Vill,Pfn4,Ptger4,Arhgap28,Scin,Rnd3,Tmod4,Alms1,Itgb5,Shroom1,Samd14,Elmo2,Slit2,Sh3kbp1,Cxcl12,Myo19,Nedd9,Wnt4,Tesk1,Prkci,Lmod3,Svil,Mlst8,Pls3,Slc9a1,Dlg1,Ptk2b,Swap70,Jak2,Clasp1,Pof1b,Nck2,Fmn1,Fchsd1,Rhobtb2,Arhgap12,Nckap1,Tmod1,Fam171a1,F2rl1,Pik3ca,Cul3,Epha1,Elmo1,Kctd13,Rock2,Gmfb,Tgfbr1,Ssh3,Tmod3,Rhpn2,Fscn2,Myo5a,Pstpip2,Arfip1,Met,Arhgef5,Mical2,Clasp2,Tle6,Cyfip1,Arap1,Cdc42ep3,Pxn,Ppfia1,Mprip,Myo1e,Capza1,Myo5b,Cdc42ep4,Phldb2,Arfgef1,Shroom2,Ppp1r9a,Actn1,Cd2ap,Capg,Cass4,Gas2,Bag4,Arhgap18,Cgnl1,Flii,Sema5a,Add3,Myadm,Rictor,Src,Fchsd2,Jmy,Lcp1,Ssh2"
"17","GOBP_ACTIN_FILAMENT_POLYMERIZATION","0.975663716814159","1","0.0514264916187015","-0.196595790040276","-0.753605606672778","126","c(""Gm14137"", ""Gba2"", ""Cdc42ep2"", ""Vill"", ""Pfn4"", ""Arhgap28"", ""Scin"", ""Tmod4"", ""Slit2"", ""Lmod3"", ""Svil"", ""Mlst8"", ""Dlg1"", ""Ptk2b"", ""Jak2"", ""Nck2"", ""Fmn1"", ""Fchsd1"", ""Nckap1"", ""Tmod1"", ""Ssh3"", ""Tmod3"", ""Pstpip2"", ""Cyfip1"", ""Cdc42ep3"", ""Capza1"", ""Cdc42ep4"", ""Arfgef1"", ""Capg"", ""Bag4"", ""Arhgap18"", ""Flii"", ""Add3"", ""Myadm"", ""Rictor"", ""Fchsd2"", ""Ssh2"", ""Evl"", ""Prkcd"", ""Cobl"", ""Rasa1"")","Gm14137,Gba2,Cdc42ep2,Vill,Pfn4,Arhgap28,Scin,Tmod4,Slit2,Lmod3,Svil,Mlst8,Dlg1,Ptk2b,Jak2,Nck2,Fmn1,Fchsd1,Nckap1,Tmod1,Ssh3,Tmod3,Pstpip2,Cyfip1,Cdc42ep3,Capza1,Cdc42ep4,Arfgef1,Capg,Bag4,Arhgap18,Flii,Add3,Myadm,Rictor,Fchsd2,Ssh2,Evl,Prkcd,Cobl,Rasa1"
"18","GOBP_ACTIN_FILAMENT_SEVERING","0.637254901960784","1","0.0658311958368866","-0.348981584305069","-0.869834279770086","15","c(""Vill"", ""Scin"", ""Svil"", ""Gmfb"", ""Capg"", ""Flii"", ""Myh9"")","Vill,Scin,Svil,Gmfb,Capg,Flii,Myh9"
"19","GOBP_ACTIN_MEDIATED_CELL_CONTRACTION","0.720524017467249","1","0.0650877566917313","-0.245803707516614","-0.875130036884201","79","c(""Epdr1"", ""Fgf12"", ""Hcn4"", ""Kcne2"", ""Cacna2d1"", ""Kcne1"", ""Acta2"", ""Rnf207"", ""Gja1"", ""Slc9a1"", ""Dlg1"", ""Cacna1d"", ""Nedd4l"", ""Pde4b"", ""Pik3ca"")","Epdr1,Fgf12,Hcn4,Kcne2,Cacna2d1,Kcne1,Acta2,Rnf207,Gja1,Slc9a1,Dlg1,Cacna1d,Nedd4l,Pde4b,Pik3ca"
"20","GOBP_ACTIN_NUCLEATION","0.364356435643564","1","0.096240602328129","0.343834604304979","1.06558207014207","41","c(""Wasf1"", ""Lmod2"", ""Ctnna2"", ""Coro1a"")","Wasf1,Lmod2,Ctnna2,Coro1a"
"21","GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION","0.991228070175439","1","0.0502948063662358","-0.188270132978171","-0.743747494259178","150","c(""Gm14137"", ""Gba2"", ""Cdc42ep2"", ""Vill"", ""Pfn4"", ""Arhgap28"", ""Scin"", ""Tmod4"", ""Slit2"", ""Cxcl12"", ""Lmod3"", ""Svil"", ""Mlst8"", ""Dlg1"", ""Ptk2b"", ""Swap70"", ""Jak2"", ""Nck2"", ""Fmn1"", ""Fchsd1"", ""Nckap1"", ""Tmod1"", ""F2rl1"", ""Pik3ca"", ""Ssh3"", ""Tmod3"", ""Pstpip2"", ""Mical2"", ""Cyfip1"", ""Cdc42ep3"", ""Capza1"", ""Cdc42ep4"", ""Arfgef1"", ""Capg"", ""Bag4"", ""Arhgap18"", ""Flii"", ""Sema5a"", ""Add3"", ""Myadm"", ""Rictor"", ""Fchsd2"", ""Ssh2"", ""Evl"", ""Prkcd"", ""Cobl"", ""Rasa1"")","Gm14137,Gba2,Cdc42ep2,Vill,Pfn4,Arhgap28,Scin,Tmod4,Slit2,Cxcl12,Lmod3,Svil,Mlst8,Dlg1,Ptk2b,Swap70,Jak2,Nck2,Fmn1,Fchsd1,Nckap1,Tmod1,F2rl1,Pik3ca,Ssh3,Tmod3,Pstpip2,Mical2,Cyfip1,Cdc42ep3,Capza1,Cdc42ep4,Arfgef1,Capg,Bag4,Arhgap18,Flii,Sema5a,Add3,Myadm,Rictor,Fchsd2,Ssh2,Evl,Prkcd,Cobl,Rasa1"
